UMAP 1,UMAP 2,UMAP 3,label
0.91949314,7.3423023,7.3851995,Lung_Opacity
1.6755726,5.1828313,6.3122582,Lung_Opacity
1.1345129,5.2388015,6.110154,Lung_Opacity
1.6445493,3.53893,7.5434327,Lung_Opacity
2.9420664,3.7030377,6.133855,Lung_Opacity
2.5928013,3.4216218,7.791345,Lung_Opacity
0.46575388,7.994698,7.8527174,Lung_Opacity
2.0243754,4.7398863,5.3651066,Lung_Opacity
2.1845412,4.025812,6.6199307,Lung_Opacity
1.126645,5.6273837,6.651039,Lung_Opacity
1.5075208,6.1799016,7.051917,Lung_Opacity
1.5078677,3.2040017,6.249711,Lung_Opacity
2.0376549,7.237044,8.79369,Lung_Opacity
1.6147194,4.4790196,5.8831725,Lung_Opacity
1.9386882,4.582518,5.6538873,Lung_Opacity
3.8893988,2.7388654,6.6213613,Lung_Opacity
2.7837124,4.167481,6.6668973,Lung_Opacity
-0.16638334,7.428168,7.2799654,Lung_Opacity
0.09240597,8.245111,8.275329,Lung_Opacity
1.9279418,3.8979282,7.4157305,Lung_Opacity
1.8552321,6.71233,6.1384487,Lung_Opacity
2.0838244,4.5985007,5.4368143,Lung_Opacity
2.1796904,5.120494,5.4454527,Lung_Opacity
1.7390957,4.12265,5.909966,Lung_Opacity
1.5551602,4.870213,6.0744286,Lung_Opacity
1.3325753,5.828086,7.5407724,Lung_Opacity
1.5912398,6.1073513,6.464465,Lung_Opacity
2.608721,3.7300248,8.182389,Lung_Opacity
2.187981,4.1189737,5.5510716,Lung_Opacity
-0.19003847,7.8667417,6.692162,Lung_Opacity
2.5563602,3.1382601,7.72593,Lung_Opacity
1.8398691,7.0405965,8.401574,Lung_Opacity
1.9126502,3.4778452,7.2854185,Lung_Opacity
2.2242708,3.2551832,7.06664,Lung_Opacity
1.4114485,4.274448,5.9492235,Lung_Opacity
0.41648093,8.90628,7.389366,Lung_Opacity
3.3576446,3.093022,6.5872035,Lung_Opacity
2.049586,4.452791,5.7744484,Lung_Opacity
1.0403941,7.0670204,7.6636214,Lung_Opacity
1.4550455,3.737319,7.1920357,Lung_Opacity
-0.4422056,2.5676012,8.948622,Lung_Opacity
1.8654741,4.519384,5.4988112,Lung_Opacity
1.3819368,5.562128,6.214748,Lung_Opacity
2.1153257,4.399154,5.9553423,Lung_Opacity
2.496749,3.8206306,8.145498,Lung_Opacity
-0.364685,8.27526,7.2265882,Lung_Opacity
1.7826656,6.7374163,8.446201,Lung_Opacity
-0.5762016,5.388959,8.651061,Lung_Opacity
2.2174993,4.6304455,8.361417,Lung_Opacity
-0.03212219,8.126512,8.201626,Lung_Opacity
2.4560184,4.135192,6.770737,Lung_Opacity
3.4055603,2.1605062,6.7750006,Lung_Opacity
0.12950973,8.662564,7.567857,Lung_Opacity
0.3526417,4.220186,6.738828,Lung_Opacity
2.2132127,4.321095,5.288145,Lung_Opacity
0.5532119,8.348534,7.172805,Lung_Opacity
0.10478982,5.1733823,7.0123596,Lung_Opacity
-0.12891917,2.5053535,8.596209,Lung_Opacity
1.850139,6.5697846,7.7274885,Lung_Opacity
-0.04581061,2.4241128,8.699258,Lung_Opacity
0.9405995,3.1446261,6.7150993,Lung_Opacity
1.0313635,5.1381025,6.380488,Lung_Opacity
1.898776,4.051172,6.866361,Lung_Opacity
-0.20741665,7.803146,7.6623507,Lung_Opacity
-0.5960433,7.4529276,8.0052,Lung_Opacity
-0.032820348,3.3359427,8.97084,Lung_Opacity
3.084457,3.9566824,7.399332,Lung_Opacity
0.31238967,8.151615,8.036909,Lung_Opacity
2.1583178,3.4064467,7.723477,Lung_Opacity
1.7698475,2.9951537,6.279211,Lung_Opacity
1.5096537,4.0933156,7.9614167,Lung_Opacity
1.8313159,4.721304,5.870614,Lung_Opacity
0.60703576,8.247619,7.883034,Lung_Opacity
1.7669233,3.2467346,6.5408125,Lung_Opacity
0.3549839,7.1273484,6.942716,Lung_Opacity
2.0443623,4.0228915,7.498325,Lung_Opacity
1.6646029,3.9294133,7.511906,Lung_Opacity
-0.6228576,7.308331,6.463195,Lung_Opacity
1.675267,2.33207,8.014227,Lung_Opacity
0.87563664,3.5992448,9.0694895,Lung_Opacity
-0.53931844,3.2337406,9.417699,Lung_Opacity
2.412116,6.140319,6.00611,Lung_Opacity
1.9470215,4.154486,7.104528,Lung_Opacity
1.2387451,6.564001,8.387203,Lung_Opacity
-0.31065682,4.0548043,8.028792,Lung_Opacity
-0.9521055,3.1378958,8.689748,Lung_Opacity
2.2584858,4.4116654,8.312518,Lung_Opacity
1.2474978,4.503604,6.058733,Lung_Opacity
-0.61397773,7.3853173,6.5013313,Lung_Opacity
1.5572016,4.2701306,8.180298,Lung_Opacity
2.3973494,3.7144027,6.1557603,Lung_Opacity
0.693692,5.001009,7.398547,Lung_Opacity
0.7467124,6.9730244,8.102487,Lung_Opacity
1.7956313,3.745446,7.929744,Lung_Opacity
1.4620193,3.433297,7.2752724,Lung_Opacity
1.6487845,7.977673,8.402202,Lung_Opacity
2.8427663,3.3942778,7.88881,Lung_Opacity
1.898756,4.4095635,6.3832626,Lung_Opacity
3.4142451,4.2635994,7.346956,Lung_Opacity
0.39761516,6.9254084,7.1047,Lung_Opacity
1.8254862,4.1342897,6.9052835,Lung_Opacity
1.0775921,4.4377117,6.3077803,Lung_Opacity
-0.044400103,3.3340898,8.486058,Lung_Opacity
2.0541482,3.6313174,7.662843,Lung_Opacity
1.3624388,4.7722297,8.083047,Lung_Opacity
1.9163308,4.0052,7.9637866,Lung_Opacity
2.6026232,3.541168,6.8646097,Lung_Opacity
-0.09160551,7.6357217,8.21842,Lung_Opacity
2.780003,1.8721844,7.2045646,Lung_Opacity
2.2435145,4.7349014,6.054873,Lung_Opacity
1.4914013,4.003443,7.984835,Lung_Opacity
2.422309,3.9356785,8.346342,Lung_Opacity
0.90460765,3.5160758,9.005916,Lung_Opacity
1.9801505,4.1098247,7.600191,Lung_Opacity
1.3817328,4.215003,5.928294,Lung_Opacity
0.7339031,7.250538,8.503807,Lung_Opacity
1.1581849,7.001898,7.0297976,Lung_Opacity
0.3473625,4.7530546,6.9310923,Lung_Opacity
2.43876,3.5254807,7.965382,Lung_Opacity
1.1452022,5.055001,6.2617116,Lung_Opacity
1.9598031,6.3907213,6.985286,Lung_Opacity
1.7091079,5.0598016,5.896316,Lung_Opacity
0.70290965,6.311596,7.7335386,Lung_Opacity
1.8211563,8.037789,7.6551237,Lung_Opacity
0.19307284,2.407385,8.925628,Lung_Opacity
-0.042984135,8.024777,6.988582,Lung_Opacity
1.3191897,4.4215617,5.835868,Lung_Opacity
2.7023633,4.091421,6.1898384,Lung_Opacity
0.5193803,5.6013126,6.6893606,Lung_Opacity
1.6355528,3.1763937,6.0528154,Lung_Opacity
0.6422449,4.953919,7.5089335,Lung_Opacity
1.2474983,4.6094055,6.0364695,Lung_Opacity
1.8608861,3.2544196,7.3489814,Lung_Opacity
0.2852931,3.5786939,8.248313,Lung_Opacity
-0.39248997,3.2883725,9.400903,Lung_Opacity
-0.61749184,2.6384535,8.662181,Lung_Opacity
1.225078,5.704654,7.1038566,Lung_Opacity
1.5734704,5.766028,5.890975,Lung_Opacity
1.6142087,7.1663346,7.0743113,Lung_Opacity
1.9883728,3.662312,8.073843,Lung_Opacity
0.40166056,2.0754697,8.639212,Lung_Opacity
0.44324598,4.571979,6.570628,Lung_Opacity
1.592113,4.181415,6.323513,Lung_Opacity
1.5914491,4.4047227,6.4644384,Lung_Opacity
0.55923796,2.3667755,8.747996,Lung_Opacity
2.6470332,3.7549117,8.229876,Lung_Opacity
2.4348705,4.1303253,5.471707,Lung_Opacity
2.9736528,1.9680799,4.7701354,Lung_Opacity
2.88052,6.958716,7.300833,Lung_Opacity
1.573205,6.168006,7.165288,Lung_Opacity
1.3374143,4.413789,5.85633,Lung_Opacity
1.6349059,4.3370876,6.2178435,Lung_Opacity
2.533103,4.3860292,6.1248612,Lung_Opacity
1.9134592,6.270154,6.9153895,Lung_Opacity
1.9649881,4.9379935,8.054794,Lung_Opacity
0.66129684,7.1794477,7.453018,Lung_Opacity
4.9704156,4.49365,7.285258,Lung_Opacity
2.3598661,4.279977,6.3228726,Lung_Opacity
1.9048514,4.3533535,6.374578,Lung_Opacity
2.6117153,3.5442166,6.674879,Lung_Opacity
-0.06498806,6.5816445,7.1784263,Lung_Opacity
2.1507163,4.7766232,6.48058,Lung_Opacity
0.08642728,8.998702,7.572099,Lung_Opacity
-0.5681817,7.5163765,8.02898,Lung_Opacity
3.333794,2.7463527,6.5316496,Lung_Opacity
2.0798538,4.4298844,5.582047,Lung_Opacity
0.7709322,7.786182,6.9967575,Lung_Opacity
3.5598147,4.2212143,7.280741,Lung_Opacity
1.5745829,6.659192,8.85775,Lung_Opacity
0.14441705,4.8943815,7.3930693,Lung_Opacity
-0.53024155,2.5379417,8.3448715,Lung_Opacity
1.0216053,6.8666825,8.393439,Lung_Opacity
0.17964281,7.5507855,7.2105937,Lung_Opacity
2.521542,6.068534,8.280185,Lung_Opacity
1.7283111,4.691125,5.440194,Lung_Opacity
2.4267972,3.630601,8.2131195,Lung_Opacity
2.7361999,3.4868827,7.420536,Lung_Opacity
0.15188336,1.8558748,8.562195,Lung_Opacity
1.1738486,7.129639,8.661013,Lung_Opacity
2.1283875,4.491351,5.6179338,Lung_Opacity
1.9839718,4.1368785,8.310415,Lung_Opacity
1.2419152,7.115112,8.211773,Lung_Opacity
1.5659671,5.6438303,8.25543,Lung_Opacity
0.7649681,6.220901,7.9591393,Lung_Opacity
2.091097,4.3658614,5.345258,Lung_Opacity
2.2390907,4.2083917,5.360243,Lung_Opacity
1.9691939,3.2043169,7.3433805,Lung_Opacity
1.5603302,6.759978,6.872024,Lung_Opacity
1.9234298,3.8934908,8.116258,Lung_Opacity
0.019071214,8.443535,7.179044,Lung_Opacity
1.8535812,4.2053967,7.023544,Lung_Opacity
1.28919,5.498607,6.9226108,Lung_Opacity
1.954028,5.3127556,6.1863794,Lung_Opacity
-0.8917685,4.206363,8.138847,Lung_Opacity
2.0485318,4.6570997,5.3933744,Lung_Opacity
0.4484923,7.9638515,8.235161,Lung_Opacity
3.5731025,1.4771225,5.3982615,Lung_Opacity
1.153507,7.536332,8.582953,Lung_Opacity
1.7043413,6.9308763,6.2254043,Lung_Opacity
1.3519837,7.1413383,7.2640133,Lung_Opacity
2.2211232,4.223999,6.4519587,Lung_Opacity
1.4154329,4.256394,8.064148,Lung_Opacity
1.7409219,2.0039823,8.144157,Lung_Opacity
0.6000877,2.1867168,9.130968,Lung_Opacity
1.5693506,2.500335,8.479554,Lung_Opacity
2.397818,3.8705704,7.393651,Lung_Opacity
0.8081675,6.880907,7.8269763,Lung_Opacity
2.0538993,4.495343,6.029169,Lung_Opacity
0.09347004,5.7543235,7.969849,Lung_Opacity
-0.012960871,7.526953,7.4281616,Lung_Opacity
1.3116659,6.8066707,6.3801403,Lung_Opacity
2.617201,3.767353,7.7706614,Lung_Opacity
0.42640218,5.588525,7.2731905,Lung_Opacity
1.4239968,4.7450705,6.1682615,Lung_Opacity
2.1588728,7.567371,8.097418,Lung_Opacity
2.2168074,3.9017832,6.298466,Lung_Opacity
1.4231615,6.362896,6.6518364,Lung_Opacity
1.5661173,3.8718662,7.0512514,Lung_Opacity
1.9412646,4.6507444,5.5131087,Lung_Opacity
0.39235732,8.777797,7.613296,Lung_Opacity
2.0410607,3.7104926,8.106866,Lung_Opacity
1.0055778,7.2661824,8.723657,Lung_Opacity
2.2094462,5.9010286,8.409691,Lung_Opacity
-0.7556295,3.9432886,8.924319,Lung_Opacity
1.5386609,3.266613,6.4739666,Lung_Opacity
2.5906234,3.8342936,6.9243827,Lung_Opacity
-0.307579,2.466914,9.055413,Lung_Opacity
2.265344,3.5368154,7.6452,Lung_Opacity
1.9211122,4.575279,5.5463247,Lung_Opacity
0.7587543,7.4407034,8.49964,Lung_Opacity
1.2008481,5.4705544,6.47667,Lung_Opacity
1.9312897,4.4049845,5.9088326,Lung_Opacity
3.4690888,2.249542,6.757536,Lung_Opacity
1.8998605,3.6425028,6.6033654,Lung_Opacity
1.8296169,4.6530614,5.497309,Lung_Opacity
2.9892018,1.946482,4.7828403,Lung_Opacity
2.5630298,3.7391028,8.126058,Lung_Opacity
2.6014936,3.801177,5.737976,Lung_Opacity
0.39325,2.7092483,8.3406725,Lung_Opacity
2.577795,5.378973,6.8545747,Lung_Opacity
2.0401378,4.622474,5.6399155,Lung_Opacity
2.3514385,3.9249308,5.6600275,Lung_Opacity
-0.84225297,5.287622,8.056105,Lung_Opacity
0.15037249,3.1364603,9.1685295,Lung_Opacity
2.119982,6.9507446,7.16776,Lung_Opacity
2.839506,4.5718946,5.9607353,Lung_Opacity
3.357112,2.398074,6.8272667,Lung_Opacity
1.57169,5.0486965,7.7544208,Lung_Opacity
1.9498286,2.5436332,6.461823,Lung_Opacity
1.2770021,3.8902657,7.10394,Lung_Opacity
0.89861864,3.187451,6.367774,Lung_Opacity
2.4449482,3.9299152,5.611866,Lung_Opacity
2.1751835,3.7839284,7.4441986,Lung_Opacity
1.6699275,4.0231867,6.5483875,Lung_Opacity
2.3656561,4.1269927,5.539855,Lung_Opacity
1.111599,7.78621,7.861828,Lung_Opacity
2.412939,4.1039844,5.430802,Lung_Opacity
0.49305788,5.52345,6.8690853,Lung_Opacity
3.3661902,2.0864887,6.7501755,Lung_Opacity
1.4053836,4.046894,7.3113966,Lung_Opacity
2.4909432,3.917065,5.705743,Lung_Opacity
0.9035835,8.141971,7.7608323,Lung_Opacity
2.9786878,3.09456,6.569697,Lung_Opacity
0.5359226,7.1571107,8.610384,Lung_Opacity
2.8795702,3.4860256,7.77232,Lung_Opacity
-0.15069875,2.4986289,9.250525,Lung_Opacity
2.5504484,3.1235878,7.785336,Lung_Opacity
0.68745315,3.0575361,8.301646,Lung_Opacity
1.2176185,4.3997555,7.969434,Lung_Opacity
1.7762429,7.105375,7.051712,Lung_Opacity
2.8715317,7.3324184,7.6539125,Lung_Opacity
2.342761,4.5978537,5.683298,Lung_Opacity
1.7779257,3.2130404,6.2304225,Lung_Opacity
0.07522676,7.979852,8.240562,Lung_Opacity
2.8328097,3.4931526,7.8784018,Lung_Opacity
-0.53751105,3.4986684,9.311698,Lung_Opacity
-0.053427983,8.826354,7.452139,Lung_Opacity
1.3386009,3.988631,7.7662582,Lung_Opacity
1.7720224,3.5387418,6.8751774,Lung_Opacity
0.5217034,4.932771,7.238074,Lung_Opacity
1.1434631,4.48849,7.9772277,Lung_Opacity
-0.7355419,5.2933426,8.140606,Lung_Opacity
1.4223342,5.14604,7.1484456,Lung_Opacity
2.5026739,6.981704,7.570903,Lung_Opacity
-0.4216697,3.4061737,9.533612,Lung_Opacity
0.89183706,4.321016,7.6843143,Lung_Opacity
2.806556,3.061276,7.7261004,Lung_Opacity
1.2669625,4.774382,6.1099215,Lung_Opacity
-0.25420853,7.590001,7.6172013,Lung_Opacity
1.8349946,4.638616,5.6462765,Lung_Opacity
2.7268,4.274944,6.456038,Lung_Opacity
0.9281308,4.3178606,6.2760386,Lung_Opacity
1.7853146,4.589701,5.4647274,Lung_Opacity
2.1919143,5.4836655,7.655314,Lung_Opacity
0.76887983,6.630186,7.3179913,Lung_Opacity
3.6908352,2.7628956,7.19059,Lung_Opacity
0.8164093,4.4769,7.568208,Lung_Opacity
1.7904998,7.220358,7.1959257,Lung_Opacity
0.41403797,4.428474,7.0873113,Lung_Opacity
2.0139945,4.734169,5.586485,Lung_Opacity
1.006924,5.852289,7.622877,Lung_Opacity
2.046163,4.0155177,7.9468865,Lung_Opacity
2.0619848,4.52136,5.3593416,Lung_Opacity
1.599829,3.1745844,6.5620384,Lung_Opacity
2.4353771,3.7450411,8.010644,Lung_Opacity
2.4133089,7.0578732,8.200989,Lung_Opacity
2.275415,4.5253916,5.4482493,Lung_Opacity
2.7044756,4.0556903,6.577334,Lung_Opacity
0.2115207,3.4444423,8.826479,Lung_Opacity
0.5286365,5.3559628,6.681372,Lung_Opacity
2.2246068,3.9746542,7.044527,Lung_Opacity
-0.025590897,6.883968,7.998889,Lung_Opacity
2.2385578,3.7055683,7.787064,Lung_Opacity
0.02953095,7.3607254,7.397518,Lung_Opacity
1.7688873,3.8908358,6.834193,Lung_Opacity
2.8041825,3.5792117,7.357772,Lung_Opacity
1.7148836,7.6849084,8.139483,Lung_Opacity
1.4506568,5.263909,6.257595,Lung_Opacity
2.1495204,4.0665317,6.594283,Lung_Opacity
-0.63543785,7.92532,6.222922,Lung_Opacity
2.3702097,6.191487,6.0243535,Lung_Opacity
1.8611921,5.7229714,8.808822,Lung_Opacity
1.5462185,4.044597,7.5186896,Lung_Opacity
2.5437772,4.203865,6.483458,Lung_Opacity
2.298823,2.9527688,7.138291,Lung_Opacity
0.031476635,4.854832,6.9944816,Lung_Opacity
2.3672745,3.879037,6.278388,Lung_Opacity
1.1022127,7.0941277,8.654931,Lung_Opacity
1.5046769,4.3171625,6.2924275,Lung_Opacity
1.7002391,4.08911,7.985217,Lung_Opacity
-0.4279976,2.9060366,8.736369,Lung_Opacity
0.8533843,8.236089,8.020877,Lung_Opacity
1.726993,4.109201,6.9933515,Lung_Opacity
3.0629506,4.145784,7.981914,Lung_Opacity
3.0861945,2.952092,7.2256966,Lung_Opacity
5.808362,3.1114998,6.696284,Lung_Opacity
2.017627,6.5851984,8.325424,Lung_Opacity
-0.08511101,5.593505,8.384932,Lung_Opacity
0.3205997,4.758246,6.7766566,Lung_Opacity
2.2946103,5.1750445,6.184721,Lung_Opacity
0.083885856,7.102887,7.7723002,Lung_Opacity
1.7566522,4.10659,7.993352,Lung_Opacity
0.011071138,5.742722,7.9719405,Lung_Opacity
0.6083541,6.3559947,8.085612,Lung_Opacity
2.9172502,4.1032953,6.519588,Lung_Opacity
1.9095281,4.292352,5.5705256,Lung_Opacity
0.6987203,8.21312,7.8559475,Lung_Opacity
1.3654102,4.7125425,6.2886977,Lung_Opacity
0.48458824,5.3484573,7.3654428,Lung_Opacity
2.3023312,3.971069,8.054073,Lung_Opacity
2.7455072,4.179766,6.8100443,Lung_Opacity
2.2280443,4.2652893,6.4037976,Lung_Opacity
2.5571492,3.352522,6.952552,Lung_Opacity
-0.6176817,7.2574944,7.455964,Lung_Opacity
1.7299123,3.9120157,7.589372,Lung_Opacity
2.588445,3.6975174,8.303669,Lung_Opacity
-0.11829696,7.442414,7.8936577,Lung_Opacity
1.8646668,3.9000947,7.4476533,Lung_Opacity
0.2851216,3.1147916,9.05225,Lung_Opacity
3.1316915,1.7143894,4.8665,Lung_Opacity
0.041315712,6.723485,7.948633,Lung_Opacity
-0.041051466,8.08672,6.877413,Lung_Opacity
0.7212823,3.1279693,6.287389,Lung_Opacity
2.6879778,3.328559,6.4205146,Lung_Opacity
1.363548,4.2151384,8.005815,Lung_Opacity
1.6325547,4.6220207,5.7048473,Lung_Opacity
3.0116987,3.616387,7.584211,Lung_Opacity
1.6488429,5.2921176,7.2158065,Lung_Opacity
-0.20198789,7.8047395,7.3486714,Lung_Opacity
2.0991511,5.2426014,5.558476,Lung_Opacity
1.406969,2.2867935,8.485185,Lung_Opacity
1.4866614,5.167602,8.012716,Lung_Opacity
0.26189873,4.8168077,7.3319225,Lung_Opacity
1.7670442,6.6234994,8.782947,Lung_Opacity
1.9046013,8.346859,7.835625,Lung_Opacity
0.375261,4.824627,7.468476,Lung_Opacity
2.2982178,4.6474795,5.542229,Lung_Opacity
2.870497,3.8364532,8.050039,Lung_Opacity
0.6803943,6.1377974,8.656081,Lung_Opacity
2.216674,3.7992,7.711173,Lung_Opacity
-1.2634873,5.2294483,8.189703,Lung_Opacity
2.5389678,3.806975,8.217218,Lung_Opacity
1.1155207,5.631017,6.6652293,Lung_Opacity
0.3565878,6.6904078,7.978857,Lung_Opacity
-0.29390717,7.8625073,8.07896,Lung_Opacity
3.3271475,2.2160742,6.8748865,Lung_Opacity
1.2734127,2.320505,8.006781,Lung_Opacity
2.801221,4.7189054,7.071266,Lung_Opacity
2.7500129,4.0642695,6.447102,Lung_Opacity
2.2073033,5.962043,7.958354,Lung_Opacity
1.4231647,7.502693,6.4474683,Lung_Opacity
0.38847592,4.7239013,7.2990685,Lung_Opacity
1.7643727,4.0336456,7.514795,Lung_Opacity
-0.33340824,4.0504394,8.38491,Lung_Opacity
2.4980154,4.5214067,5.8285537,Lung_Opacity
-0.046198074,9.007663,7.8169107,Lung_Opacity
2.578526,4.111974,8.467987,Lung_Opacity
0.631669,8.343133,7.207602,Lung_Opacity
1.2894784,4.7058496,8.231065,Lung_Opacity
1.4131132,7.12349,6.688345,Lung_Opacity
2.0737672,3.866424,7.7739334,Lung_Opacity
1.9235709,4.3013926,6.0435843,Lung_Opacity
1.9338561,4.2045155,8.123964,Lung_Opacity
1.2483072,2.1600125,8.782591,Lung_Opacity
3.0942526,1.7928774,4.9309735,Lung_Opacity
0.06224501,5.2928224,6.4372587,Lung_Opacity
0.610875,7.9474764,8.226808,Lung_Opacity
1.8395064,3.7635183,6.920012,Lung_Opacity
0.6676563,4.2078824,6.5696464,Lung_Opacity
2.086937,6.435962,6.9628277,Lung_Opacity
1.7982222,3.8577454,6.9960647,Lung_Opacity
0.9372928,7.300967,6.523702,Lung_Opacity
1.5804263,4.846909,5.8276844,Lung_Opacity
1.9991763,4.341184,6.9581423,Lung_Opacity
-0.724834,4.6557817,7.9274187,Lung_Opacity
0.523077,6.925555,8.330804,Lung_Opacity
-0.15309486,8.053708,8.080814,Lung_Opacity
2.4251595,3.9345644,5.539413,Lung_Opacity
0.8730619,4.615222,6.458766,Lung_Opacity
2.9029806,3.196424,6.6047654,Lung_Opacity
2.5860493,3.604537,7.802486,Lung_Opacity
2.6023197,3.8495889,8.533559,Lung_Opacity
2.0385892,4.1140413,6.62236,Lung_Opacity
-0.3196209,8.975933,7.71866,Lung_Opacity
1.9097044,3.723761,7.652679,Lung_Opacity
0.78003496,4.461345,7.412219,Lung_Opacity
0.25418124,8.563925,7.3746715,Lung_Opacity
0.2518964,4.7070975,6.80707,Lung_Opacity
-0.20868823,4.7214003,8.630859,Lung_Opacity
1.5728822,3.7383919,6.236109,Lung_Opacity
1.7463208,4.114673,5.899398,Lung_Opacity
2.7692387,3.9215577,6.9455605,Lung_Opacity
0.56537706,8.644056,7.9689097,Lung_Opacity
3.4787743,2.236095,6.734416,Lung_Opacity
1.7432106,4.664077,5.6320806,Lung_Opacity
2.581445,3.5548766,8.189628,Lung_Opacity
0.0121511435,5.3821692,7.030176,Lung_Opacity
1.2326268,6.989255,4.6234508,Lung_Opacity
5.0376825,4.948189,7.111874,Lung_Opacity
1.2462373,7.0816092,7.243585,Lung_Opacity
1.8665929,4.6645045,5.4268236,Lung_Opacity
2.014581,4.340975,5.404603,Lung_Opacity
1.6373633,7.489122,7.4086113,Lung_Opacity
2.2640142,4.69497,8.073726,Lung_Opacity
2.9118378,3.590526,6.3748574,Lung_Opacity
2.4781432,4.0143027,7.1693497,Lung_Opacity
2.2936928,3.4758947,7.3243713,Lung_Opacity
-0.18159398,8.003348,7.540629,Lung_Opacity
2.6566586,3.7103105,8.201444,Lung_Opacity
2.225184,3.3978705,7.7347226,Lung_Opacity
3.0891278,3.0708625,7.0552382,Lung_Opacity
1.6923563,6.8982806,8.443204,Lung_Opacity
3.4402134,1.7477965,6.722978,Lung_Opacity
1.0705534,5.297797,8.412733,Lung_Opacity
2.925969,5.759437,7.9702935,Lung_Opacity
3.9197454,3.7873876,6.746985,Lung_Opacity
2.9066548,4.177732,6.5546694,Lung_Opacity
1.3374605,4.604502,7.754991,Lung_Opacity
-0.409255,7.365065,7.2701073,Lung_Opacity
1.4891756,5.0907464,8.205863,Lung_Opacity
1.1611946,7.4981885,6.565348,Lung_Opacity
0.10058798,2.5464818,8.840447,Lung_Opacity
1.3629049,4.7949,8.264603,Lung_Opacity
1.5821822,7.957963,6.595465,Lung_Opacity
1.2058947,2.2723095,8.351201,Lung_Opacity
2.2225893,4.55529,5.8806596,Lung_Opacity
1.6614845,4.9777765,5.8709607,Lung_Opacity
1.0699557,4.5608277,7.9307613,Lung_Opacity
1.1872369,8.379917,8.328467,Lung_Opacity
1.0663264,1.8877811,8.713416,Lung_Opacity
0.29305616,8.404251,7.732767,Lung_Opacity
1.2139245,4.1196795,7.004244,Lung_Opacity
2.975733,3.520817,7.001582,Lung_Opacity
0.119263284,6.8897376,7.6327405,Lung_Opacity
0.5118097,7.569291,7.481122,Lung_Opacity
-0.8921529,3.4991183,8.991749,Lung_Opacity
2.6718073,4.7251844,7.0485716,Lung_Opacity
2.3239093,7.2015076,6.703366,Lung_Opacity
2.111732,5.437823,5.579643,Lung_Opacity
2.608688,6.225686,7.9687214,Lung_Opacity
1.2482433,6.772404,6.3531733,Lung_Opacity
2.0392113,3.8127196,8.150367,Lung_Opacity
1.5477865,7.4888325,6.773422,Lung_Opacity
1.3395761,4.70162,6.08966,Lung_Opacity
2.3647807,4.088907,5.4566097,Lung_Opacity
2.112673,4.3480473,6.2545104,Lung_Opacity
1.2597976,4.331276,7.165257,Lung_Opacity
1.8854156,5.1286793,5.6745706,Lung_Opacity
1.6404,3.0951989,6.3131275,Lung_Opacity
1.1757205,4.5513654,5.8588095,Lung_Opacity
2.7718801,3.1262922,7.620935,Lung_Opacity
1.9968286,4.597223,5.6122336,Lung_Opacity
1.5484045,5.454698,6.3293033,Lung_Opacity
1.1281748,2.4299927,7.944786,Lung_Opacity
2.6434097,3.8050656,8.522113,Lung_Opacity
2.4642742,4.0118866,8.281824,Lung_Opacity
2.2233953,4.2577653,5.466774,Lung_Opacity
1.9613076,6.597424,6.925264,Lung_Opacity
1.2816527,6.402983,6.175407,Lung_Opacity
0.60035056,3.316162,8.301817,Lung_Opacity
1.7400409,7.3261914,8.772836,Lung_Opacity
3.0220356,3.963711,6.785901,Lung_Opacity
0.8987764,4.2627635,7.6351366,Lung_Opacity
1.6445369,5.2164807,6.327505,Lung_Opacity
3.136737,2.9455009,6.3304996,Lung_Opacity
1.2214315,4.803377,8.095041,Lung_Opacity
1.2390428,4.166177,6.1220546,Lung_Opacity
1.3633608,5.2920947,6.4327054,Lung_Opacity
0.14018634,1.9310243,8.8002615,Lung_Opacity
2.4935203,4.9114733,5.5695486,Lung_Opacity
-1.180908,5.0218115,8.164715,Lung_Opacity
1.9129435,4.12124,6.5641084,Lung_Opacity
2.038015,6.8507495,6.3035135,Lung_Opacity
2.9824653,4.2741914,6.7367787,Lung_Opacity
0.9380028,6.351879,8.430072,Lung_Opacity
2.6348114,3.6045725,8.2149725,Lung_Opacity
1.3537867,3.9521303,7.8293314,Lung_Opacity
3.1025667,3.1497834,6.1843286,Lung_Opacity
1.7857558,4.511732,7.3411226,Lung_Opacity
1.0891486,7.4390717,7.91533,Lung_Opacity
0.3703445,5.6291704,7.7395396,Lung_Opacity
1.5664076,7.0788736,8.920715,Lung_Opacity
-0.049163293,7.5684114,7.4832807,Lung_Opacity
2.2672818,4.300411,5.8707614,Lung_Opacity
2.3667915,5.218757,8.029113,Lung_Opacity
2.6655436,3.1826522,7.6879597,Lung_Opacity
0.6975518,3.1540477,8.190777,Lung_Opacity
-0.22287178,8.409725,8.26972,Lung_Opacity
2.7613392,2.525847,7.482244,Lung_Opacity
2.2213879,5.441877,6.4852147,Lung_Opacity
0.33118576,2.2753193,8.996211,Lung_Opacity
0.40918565,4.417849,6.597769,Lung_Opacity
2.3993073,6.537987,7.5669756,Lung_Opacity
2.5123487,4.638406,5.6481056,Lung_Opacity
0.99733984,4.4394937,7.5303283,Lung_Opacity
1.8336358,4.492963,5.5172076,Lung_Opacity
0.7961661,3.0266604,6.0362835,Lung_Opacity
1.2791735,4.938032,7.517941,Lung_Opacity
