classe,variance
COVID-19,3274.045950485715
COVID-19,1732.6579834531854
COVID-19,5088.718462900584
COVID-19,4753.895816297082
COVID-19,673.1323566019934
COVID-19,4024.0839469160805
COVID-19,2918.6141455104835
COVID-19,2855.913601518467
COVID-19,1426.5942371659685
COVID-19,1237.526183620713
COVID-19,6109.058236007179
COVID-19,2853.591318708194
COVID-19,2832.265447139742
COVID-19,2729.191150136276
COVID-19,8331.898800870644
COVID-19,5494.645162632598
COVID-19,3449.121308086847
COVID-19,5446.533837841796
COVID-19,1509.8502644063672
COVID-19,671.5167029230414
COVID-19,1305.9737730461848
COVID-19,1920.3543804253595
COVID-19,5613.531281098375
COVID-19,3510.5491082695094
COVID-19,3174.0575907973002
COVID-19,2415.7056455433526
COVID-19,334.5982811220637
COVID-19,2213.399638609024
COVID-19,3955.2967874991987
COVID-19,7102.469745931734
COVID-19,3615.0121554021093
COVID-19,5647.179737714231
COVID-19,3260.377283641542
COVID-19,1958.6156675009674
COVID-19,2699.7069221862635
COVID-19,2681.1142286537147
COVID-19,2832.528161008048
COVID-19,2872.7806522402143
COVID-19,4340.2146621769025
COVID-19,2704.3543164074026
COVID-19,4344.756826052474
COVID-19,2251.481624933309
COVID-19,1929.5600570267407
COVID-19,2173.209134191852
COVID-19,4049.897396042933
COVID-19,750.3802663596227
COVID-19,2977.1875970412325
COVID-19,2633.7203274281605
COVID-19,4713.3208955288
COVID-19,2637.344415256972
COVID-19,8758.26448819413
COVID-19,5120.568353605169
COVID-19,3383.374048276203
COVID-19,2103.7382669969975
COVID-19,2592.2330002168733
COVID-19,2744.0308193481615
COVID-19,651.7788671146922
COVID-19,5044.0710053751545
COVID-19,2466.5730826844942
COVID-19,3487.601606398257
COVID-19,1668.5416890292054
COVID-19,3449.579466641366
COVID-19,2367.088813762269
COVID-19,1644.593918630136
COVID-19,4185.493147106963
COVID-19,3293.9243677095533
COVID-19,1068.9605280145827
COVID-19,996.4026659548524
COVID-19,2391.586206317624
COVID-19,3523.2700722181958
COVID-19,2110.874499030662
COVID-19,4144.4100074806765
COVID-19,4106.847811185496
COVID-19,1659.4422465808434
COVID-19,3663.277450356165
COVID-19,2529.0135603301655
COVID-19,2408.5316063643595
COVID-19,3557.89131668577
COVID-19,5079.267245471581
COVID-19,3074.7330311459064
COVID-19,4809.89658765524
COVID-19,1882.0789695902286
COVID-19,3330.5275284853756
COVID-19,2981.2393650406502
COVID-19,2062.175424049718
COVID-19,8357.67963624078
COVID-19,3946.110432247872
COVID-19,2338.6393971299035
COVID-19,3017.427435299354
COVID-19,3460.6140815991266
COVID-19,5223.633917894821
COVID-19,493.70619881586236
COVID-19,5083.212655394403
COVID-19,2666.252670399016
COVID-19,2605.3335737483894
COVID-19,2082.0741942812874
COVID-19,4593.4761409601815
COVID-19,1510.06689292693
COVID-19,5675.46116073763
COVID-19,2347.8073345783687
COVID-19,3337.595372570778
COVID-19,1170.2642857863557
COVID-19,3344.7487091449902
COVID-19,1836.509233452516
COVID-19,4589.447330082221
COVID-19,1807.9316535286719
COVID-19,5895.849680923932
COVID-19,5593.998313404497
COVID-19,1146.1065647708704
COVID-19,3167.332955339881
COVID-19,3483.680317410823
COVID-19,3830.335983317549
COVID-19,3983.0271807532513
COVID-19,1686.8455775908344
COVID-19,1479.0624572265995
COVID-19,1214.7636539527634
COVID-19,2636.9915450366043
COVID-19,1716.3957647562002
COVID-19,6287.957923737078
COVID-19,6602.095236678977
COVID-19,3601.0510834425913
COVID-19,2279.997693455301
COVID-19,2418.941477675787
COVID-19,3588.978797348225
COVID-19,3279.264585242769
COVID-19,2210.099035973138
COVID-19,1899.2433483599423
COVID-19,1852.641538489292
COVID-19,3035.751701013481
COVID-19,9419.901273946158
COVID-19,852.4397379312768
COVID-19,2586.2086043330555
COVID-19,3247.8455461421295
COVID-19,622.2189403181603
COVID-19,3800.335357135791
COVID-19,2594.5662177268923
COVID-19,8070.967139412703
COVID-19,5354.202619883409
COVID-19,2731.1025382676776
COVID-19,1952.6141290293624
COVID-19,904.5385689872987
COVID-19,1620.445408431368
COVID-19,4782.012869533019
COVID-19,3710.332439718362
COVID-19,2178.2133684010128
COVID-19,2035.328303610446
COVID-19,9116.306234645455
COVID-19,4141.358421953315
COVID-19,2335.373317895013
COVID-19,4858.605708128861
COVID-19,4343.021902755477
COVID-19,1624.0443390413013
COVID-19,2411.30929657829
COVID-19,4688.206278570684
COVID-19,4882.51025052709
COVID-19,3747.9169528113
COVID-19,1885.8037554427883
COVID-19,1463.069540990271
COVID-19,2093.772761314118
COVID-19,2980.2434861037846
COVID-19,3173.084123603743
COVID-19,2424.3131230869576
COVID-19,1759.7299669619708
COVID-19,1962.392354542665
COVID-19,5469.079017217023
COVID-19,2884.2682701411136
COVID-19,4402.519555867966
COVID-19,1343.3757176378829
COVID-19,1152.5160418280964
COVID-19,734.1033381878481
COVID-19,849.8981384886242
COVID-19,2343.3936736475534
COVID-19,2482.5990793873157
COVID-19,6045.02790063665
COVID-19,3385.358530791573
COVID-19,2483.54140519211
COVID-19,1845.7919151376793
COVID-19,4065.725421045223
COVID-19,1635.0332120343246
COVID-19,2549.399297706581
COVID-19,3901.623004620807
COVID-19,2640.1851262659884
COVID-19,2091.9300745883234
COVID-19,3319.1144483258417
COVID-19,2626.9644978255265
COVID-19,1818.6181801636524
COVID-19,2838.336447382359
COVID-19,2291.941602756068
COVID-19,5038.477673275171
COVID-19,5577.565434362663
COVID-19,3895.79358060773
COVID-19,4097.900432664287
COVID-19,3953.492318429597
COVID-19,2150.4202682789078
COVID-19,7414.440826731496
COVID-19,4694.112896526181
COVID-19,2943.0863862172196
COVID-19,4426.8171095000735
COVID-19,3183.8548881627135
COVID-19,1759.8931072504906
COVID-19,6223.166968561332
COVID-19,3343.849697351253
COVID-19,2709.7851788140474
COVID-19,6907.355179212724
COVID-19,4163.56381184267
COVID-19,7357.129280097191
COVID-19,3532.552976313539
COVID-19,475.50952749462914
COVID-19,3580.2392850421647
COVID-19,2826.627174542759
COVID-19,2464.9869999201023
COVID-19,2342.5677038434187
COVID-19,9146.11602453527
COVID-19,732.185626409948
COVID-19,3612.1581945253542
COVID-19,2018.4459045222973
COVID-19,4684.613843514577
COVID-19,2776.4458175814616
COVID-19,3402.2159348921505
COVID-19,3994.9407280008527
COVID-19,923.8574240070179
COVID-19,2767.547086221521
COVID-19,2107.4564298388573
COVID-19,2553.406040248762
COVID-19,4909.896708453402
COVID-19,3111.4383111059233
COVID-19,2181.6572660692423
COVID-19,3609.0401016604333
COVID-19,3761.956334795903
COVID-19,9246.799132428008
COVID-19,1137.6467126671132
COVID-19,2455.2768748521717
COVID-19,6698.773133500613
COVID-19,1170.8966659979308
COVID-19,5871.639088458396
COVID-19,5557.412001627891
COVID-19,2452.6168396296534
COVID-19,8692.105482504996
COVID-19,2873.2806114345944
COVID-19,2606.498639859653
COVID-19,1234.2681188420042
COVID-19,5018.768105046576
COVID-19,4713.950069053159
COVID-19,1387.1088948438874
COVID-19,3742.2968004391423
COVID-19,1702.8936837938288
COVID-19,6584.7671055133615
COVID-19,6408.811022590618
COVID-19,4004.3089284991265
COVID-19,3771.2954415206227
COVID-19,3501.9508228616983
COVID-19,3890.920572876929
COVID-19,2402.5420566125317
COVID-19,3439.4287830751064
COVID-19,2723.3785705433947
COVID-19,715.7067306206001
COVID-19,2334.971936160639
COVID-19,3597.8477756184493
COVID-19,1922.6243880354232
COVID-19,3136.517465359002
COVID-19,1459.4799397576298
COVID-19,3680.0851665678388
COVID-19,4339.6245225147195
COVID-19,863.903201583469
COVID-19,2023.4908854115924
COVID-19,3302.28451852842
COVID-19,2628.801437563143
COVID-19,444.3507570853018
COVID-19,1323.8174779025387
COVID-19,4581.9239448947155
COVID-19,3367.268886558891
COVID-19,4305.546110024321
COVID-19,4435.898706289184
COVID-19,1390.2950186766318
COVID-19,3211.964096744083
COVID-19,705.9699586311712
COVID-19,2534.597546416841
COVID-19,1725.28342759934
COVID-19,2031.9239863889152
COVID-19,1858.132746584085
COVID-19,2089.285812801899
COVID-19,1361.662851837058
COVID-19,3994.3704256241617
COVID-19,3095.342230947025
COVID-19,1858.2147320385589
COVID-19,2519.571094408254
COVID-19,2586.803333626506
COVID-19,2455.888755407995
COVID-19,2239.4325099086873
COVID-19,3579.1577975610007
COVID-19,3216.147686928946
COVID-19,5171.101184739309
COVID-19,4718.310506134758
COVID-19,2645.198405431676
COVID-19,2569.754757609716
COVID-19,1238.6574801775553
COVID-19,4303.997073663001
COVID-19,5004.521947378157
COVID-19,3216.916952056721
COVID-19,2535.5431091182763
COVID-19,3388.5005895582885
COVID-19,1038.589057780415
COVID-19,5053.795409904323
COVID-19,2740.675609459328
COVID-19,4176.733543358621
COVID-19,6085.1329039617385
COVID-19,5175.811186738835
COVID-19,3606.8896641153756
COVID-19,2345.418848910009
COVID-19,2398.062429647253
COVID-19,2860.9420818940607
COVID-19,1858.2147320385589
COVID-19,2920.9381954899063
COVID-19,2618.1668955155815
COVID-19,3709.019414929957
COVID-19,5452.0036409164495
COVID-19,3520.4039119086415
COVID-19,1674.8066641925086
COVID-19,2397.509451814046
COVID-19,1841.0915510059092
COVID-19,2613.423976775261
COVID-19,3732.243038848652
COVID-19,1332.26835559281
COVID-19,3782.0673539974473
COVID-19,3393.5409884609458
COVID-19,2746.109801214339
COVID-19,2168.4886978690065
COVID-19,3978.146772032668
COVID-19,2379.190415842437
COVID-19,6390.68944933959
COVID-19,2328.3497090100645
COVID-19,3433.11267048599
COVID-19,4801.41236315457
COVID-19,2430.4730995670016
COVID-19,3505.9741334082764
COVID-19,6455.193040663476
COVID-19,4342.513697238165
COVID-19,2655.5155282562387
COVID-19,2532.8113609894754
COVID-19,3541.512703579304
COVID-19,2712.559817279015
COVID-19,3055.9714979505675
COVID-19,1125.4368544013278
COVID-19,1939.1824758907417
COVID-19,3170.0316984805845
COVID-19,5088.718462900584
COVID-19,6512.217739503721
COVID-19,6492.775151304517
COVID-19,3036.012151358213
COVID-19,3039.0479197337086
COVID-19,3199.081921897572
COVID-19,3812.8004157854325
COVID-19,2353.5762689718094
COVID-19,2425.566798090543
COVID-19,5027.021158251115
COVID-19,2789.6720160362975
COVID-19,1896.9490938455062
COVID-19,2126.139658975176
COVID-19,2166.703056308378
COVID-19,2156.2555305032424
COVID-19,5285.367173690622
COVID-19,2101.617567046454
COVID-19,1403.2947553917043
COVID-19,5630.486266350751
COVID-19,2371.2298313798324
COVID-19,954.6775103529461
COVID-19,4295.369253356222
COVID-19,2006.3091353132615
COVID-19,1212.1267055889516
COVID-19,1824.255929213599
COVID-19,430.08211839621197
COVID-19,7048.587069388692
COVID-19,5640.345204691362
COVID-19,2059.6507879366627
COVID-19,3464.819192665437
COVID-19,3505.5534439052644
COVID-19,8719.237695998518
COVID-19,4084.9693475326058
COVID-19,6612.062797893196
COVID-19,2463.6662438215917
COVID-19,5641.389917603479
COVID-19,5891.236545212237
COVID-19,3256.930697453864
COVID-19,3551.59261638197
COVID-19,7170.003904673444
COVID-19,3550.7417606847603
COVID-19,1887.7922156324357
COVID-19,1694.9778988031967
COVID-19,3864.362831068601
COVID-19,6823.571138783641
COVID-19,5588.72525229296
COVID-19,3571.174584815632
COVID-19,2140.2916885457857
COVID-19,2424.4720790930073
COVID-19,2640.0254429310967
COVID-19,5968.255027306685
COVID-19,1801.7465983549876
COVID-19,1727.99435493388
COVID-19,632.661193456995
COVID-19,3408.6665626157906
COVID-19,3622.1978197903527
COVID-19,3401.286943618305
COVID-19,1913.3531607329387
COVID-19,2451.8250020091455
COVID-19,2677.50965206531
COVID-19,1987.7249737110158
COVID-19,3524.0104375921187
COVID-19,3942.946550197423
COVID-19,568.0889474213014
COVID-19,1632.980587578883
COVID-19,1261.156144623889
COVID-19,6343.296087074448
COVID-19,2622.909123360538
COVID-19,4247.590682802867
COVID-19,1555.9046420967134
COVID-19,1621.7678644765829
COVID-19,2382.424422666497
COVID-19,4477.499843319935
COVID-19,5073.178294314044
COVID-19,5094.783798071173
COVID-19,5019.3959057886095
COVID-19,3677.937027695638
COVID-19,4210.884450602493
COVID-19,2533.5917658742437
COVID-19,1947.5408595597257
COVID-19,924.6681082653402
COVID-19,4745.692804207382
COVID-19,1944.037728493725
COVID-19,2287.244783946342
COVID-19,1190.7809412440038
COVID-19,1751.494341051745
COVID-19,345.1944196618483
COVID-19,3107.6581150107577
COVID-19,2623.381676484651
COVID-19,4498.112166873921
COVID-19,4156.857523915322
COVID-19,2947.756808515492
COVID-19,1643.870326263556
COVID-19,453.17951234479096
COVID-19,3049.3756402391973
COVID-19,3388.551768026131
COVID-19,2562.9646444295063
COVID-19,1886.65371212328
COVID-19,3399.0490184982214
COVID-19,1140.90960008966
COVID-19,1232.1738853466468
COVID-19,4055.8719803412314
COVID-19,848.3220761107443
COVID-19,2954.3486585365904
COVID-19,4294.084545718303
COVID-19,2890.7706168724803
COVID-19,6212.5836261964
COVID-19,2343.858474576081
COVID-19,1286.6177377059944
COVID-19,2205.080241683771
COVID-19,3876.4599265063994
COVID-19,2466.4494440281665
COVID-19,1285.8679856708522
COVID-19,2645.3497701857445
COVID-19,3622.4716917705205
COVID-19,2602.605468179322
COVID-19,3031.616065623902
COVID-19,5458.524016240681
COVID-19,4465.409232431201
COVID-19,2782.7354217907914
COVID-19,2272.32941840028
COVID-19,6640.089375759541
COVID-19,1968.6052925747945
COVID-19,5501.111824001016
COVID-19,2521.1059268928284
COVID-19,866.16140944625
COVID-19,7326.334998663213
COVID-19,2104.710656307767
COVID-19,5313.00354772516
COVID-19,3875.660699062272
COVID-19,691.9356034165345
COVID-19,4509.727013167865
COVID-19,3000.3913292526786
COVID-19,3191.6070764836822
COVID-19,5433.580652319939
COVID-19,3253.0171633062305
COVID-19,2195.688592732801
COVID-19,3428.2117942709
COVID-19,2423.0329584663345
COVID-19,1881.7594377143644
COVID-19,1964.4716399739627
COVID-19,3275.4111085967565
COVID-19,2536.3224789001565
COVID-19,3413.6986051573876
COVID-19,10251.267867713415
COVID-19,4980.283942393087
COVID-19,2519.1838485887383
COVID-19,1082.5020090762023
COVID-19,5139.797505087896
COVID-19,1924.29001442792
COVID-19,8680.90954892319
COVID-19,4640.608363629763
COVID-19,3069.629943831911
COVID-19,4816.632828685094
COVID-19,4282.634604997772
COVID-19,2994.998221230906
COVID-19,982.8313255046279
COVID-19,3381.825349053066
COVID-19,3472.4211821925196
COVID-19,1901.8801105771447
COVID-19,1110.8587643249402
COVID-19,5066.983504398755
COVID-19,1130.146986018742
COVID-19,946.335129359355
COVID-19,3839.6434391610783
COVID-19,3207.488950626616
COVID-19,2674.6616903641857
COVID-19,6057.211570079685
COVID-19,3290.879120658522
COVID-19,425.7951753117801
COVID-19,1998.1996595369421
COVID-19,1991.2266327586392
COVID-19,5260.841448787607
COVID-19,6378.69926297828
COVID-19,2547.346846934625
COVID-19,5645.14939494305
COVID-19,1924.1077809206122
COVID-19,8583.916597570234
COVID-19,3871.782934456598
COVID-19,1316.2126767541981
COVID-19,2929.133494064598
COVID-19,1779.5702976809357
COVID-19,2773.8906304337374
COVID-19,4573.668151600882
COVID-19,2830.8753679630713
COVID-19,1287.8782741303828
COVID-19,5460.032771010629
COVID-19,4221.1818301977855
COVID-19,2089.3629867116365
COVID-19,2713.817193749273
COVID-19,3718.5626407575824
COVID-19,3132.481584709169
COVID-19,2246.222259674208
COVID-19,1670.446308640948
COVID-19,2370.6394946786318
COVID-19,4494.001893416645
COVID-19,6624.255458123737
COVID-19,3641.9196926255877
COVID-19,2700.104434772578
COVID-19,3016.430757986132
COVID-19,3649.9113436964594
COVID-19,2201.9040092544933
COVID-19,5223.664600487937
COVID-19,1730.7719070775393
COVID-19,3198.787865722618
COVID-19,4041.7568874751346
COVID-19,3057.6720373176454
COVID-19,2396.014793913041
COVID-19,2678.0084718320027
COVID-19,1702.554008564018
COVID-19,1275.611349312485
COVID-19,3602.095376092
COVID-19,1936.7880413454125
COVID-19,2735.982582448022
COVID-19,1679.4954716519496
COVID-19,2956.1748380456816
COVID-19,1695.872155963025
COVID-19,2367.7295162193354
COVID-19,5036.474314905237
COVID-19,6463.16032791994
COVID-19,1738.717530179182
COVID-19,1845.7628928380348
COVID-19,1906.4486359485113
COVID-19,2109.6226699334106
COVID-19,5749.879448058246
COVID-19,4064.2726283703155
COVID-19,7673.764711674373
COVID-19,4486.064738666259
COVID-19,6242.972764894307
COVID-19,2614.156147494691
COVID-19,555.3733099581108
COVID-19,3428.450183796862
COVID-19,2920.905442767584
COVID-19,1924.7323635480216
COVID-19,4278.518344366309
COVID-19,4698.158806028673
COVID-19,2750.102699042249
COVID-19,5506.237981373048
COVID-19,1250.154274726304
COVID-19,2400.516540500934
COVID-19,4039.103600621482
COVID-19,2043.4861582290368
COVID-19,4661.866648656637
COVID-19,3606.8896641153756
COVID-19,2117.745760307132
COVID-19,658.0423431435776
COVID-19,2177.199687078504
COVID-19,3840.6440614363187
COVID-19,437.26011391133187
COVID-19,3836.4340949225752
COVID-19,3413.6047586026602
COVID-19,1224.6588102165163
COVID-19,3497.0543815473184
COVID-19,2410.860226812179
COVID-19,7488.468961239392
COVID-19,1983.6307496802356
COVID-19,2550.003366307336
COVID-19,2127.5659344678356
COVID-19,4482.985554967718
COVID-19,2737.563934921709
COVID-19,2347.1628731945393
COVID-19,4415.788187203572
COVID-19,4646.958673482453
COVID-19,1116.4129684462198
COVID-19,269.54502212769427
COVID-19,3664.8012697286126
COVID-19,2225.179569024153
COVID-19,5909.8022917874605
COVID-19,4077.6942765222866
COVID-19,3022.9524830181676
COVID-19,1649.042013298823
COVID-19,1789.4359674070727
COVID-19,1848.1485467943992
COVID-19,2182.583793424865
COVID-19,3415.43761180497
COVID-19,4809.809421473711
COVID-19,5137.256005504877
COVID-19,1780.8513660804686
COVID-19,626.8353313862129
COVID-19,4791.649816778162
COVID-19,2394.4270002096923
COVID-19,4159.966185653804
COVID-19,4463.508018007807
COVID-19,4268.695232601349
COVID-19,5113.385526214601
COVID-19,3538.6307253789455
COVID-19,2967.2866340946275
COVID-19,2620.4335453742888
COVID-19,384.69905055291076
COVID-19,2361.027498179048
COVID-19,3928.3431920582807
COVID-19,2952.978419127227
COVID-19,3879.364272111965
COVID-19,2727.92727317959
COVID-19,654.8707301381045
COVID-19,2969.3912529829204
COVID-19,2360.110356784992
COVID-19,3416.5336895950345
COVID-19,1597.2128721913477
COVID-19,1888.4465081625317
COVID-19,4574.718160291606
COVID-19,3842.0409196682235
COVID-19,1771.610368284279
COVID-19,2260.006940204781
COVID-19,2766.8139535486753
COVID-19,4002.2912707373666
COVID-19,242.0991748373997
COVID-19,2818.841696752621
COVID-19,5076.619420430638
COVID-19,4119.578793911694
COVID-19,1956.897403782776
COVID-19,6485.727364378672
COVID-19,2010.153938767222
COVID-19,2400.552658645016
COVID-19,4310.095285981959
COVID-19,5391.677367016138
COVID-19,2608.6971889546917
COVID-19,2050.036751621395
COVID-19,4277.98179422839
COVID-19,5849.753099816574
COVID-19,3477.2326619032197
COVID-19,3692.7924600189876
COVID-19,4923.019140985213
COVID-19,2779.719626433378
COVID-19,3873.234880810683
COVID-19,7698.954711453266
COVID-19,6901.414266520994
COVID-19,3750.561242226242
COVID-19,3508.74888267158
COVID-19,3735.941108218087
COVID-19,3577.69066631698
COVID-19,4624.45243254816
COVID-19,1048.8835826039551
COVID-19,1545.1045769357913
COVID-19,297.41881994849757
COVID-19,3376.524088440769
COVID-19,6324.902618292838
COVID-19,2347.5499118425864
COVID-19,1399.639010896808
COVID-19,1638.5371485570345
COVID-19,2156.2656615301926
COVID-19,5830.9411965060535
COVID-19,1168.6230437716958
COVID-19,5904.963452852932
COVID-19,6799.876454085917
COVID-19,697.0974252370102
COVID-19,1861.7626849659132
COVID-19,1473.5857098250704
COVID-19,2612.2405671994684
COVID-19,1687.3746669316918
COVID-19,2642.2437292493037
COVID-19,4826.341328610336
COVID-19,1372.316612697793
COVID-19,2851.8324202147346
COVID-19,1523.5378690211003
COVID-19,2520.44822984601
COVID-19,834.430701520219
COVID-19,3986.928542753283
COVID-19,4672.966471558078
COVID-19,3741.5793474056604
COVID-19,5606.3779630737135
COVID-19,3557.48705773421
COVID-19,1907.451070461935
COVID-19,5473.486223758402
COVID-19,3074.0480322672884
COVID-19,2699.4498303618557
COVID-19,1946.3558155368157
COVID-19,1002.0978448414792
COVID-19,2326.2485457764374
COVID-19,1004.8752567943899
COVID-19,4798.471856159588
COVID-19,2785.6467282153644
COVID-19,3663.354757629284
COVID-19,549.5886660069028
COVID-19,3039.4676153960654
COVID-19,2967.3364925553647
COVID-19,2000.2953950701751
COVID-19,4033.540528243474
COVID-19,8313.775595384313
COVID-19,3179.1162131055135
COVID-19,1245.535130939679
COVID-19,2413.519987019954
COVID-19,1569.8891461136368
COVID-19,733.8074638754574
COVID-19,3977.76377969316
COVID-19,1805.2916412445454
COVID-19,3489.8663718754965
COVID-19,3204.3508010650694
COVID-19,2580.1809465285073
COVID-19,1690.6218944417735
COVID-19,1958.3004857717674
COVID-19,5769.477590601941
COVID-19,3171.883939216424
COVID-19,4223.044530576562
COVID-19,5800.820784356178
COVID-19,4020.3444487143
COVID-19,2485.8356005961664
COVID-19,3973.364470428675
COVID-19,1833.0436750569113
COVID-19,2170.5355010562434
COVID-19,695.7466524036461
COVID-19,3570.892633055358
COVID-19,3645.2340318954434
COVID-19,4283.194487422545
COVID-19,1916.8732903701546
COVID-19,3239.3572968897743
COVID-19,1853.3057434041727
COVID-19,1995.6094776473765
COVID-19,3890.06691489667
COVID-19,3505.684638021941
COVID-19,4086.6255784636755
COVID-19,5841.784515374791
COVID-19,3338.5110998264395
COVID-19,4296.938336460133
COVID-19,2550.696031077047
COVID-19,3392.8818050671357
COVID-19,1340.9112199786994
COVID-19,4192.346272865595
COVID-19,1592.101314828512
COVID-19,695.8506873540794
COVID-19,2063.6066221101605
COVID-19,3582.322954646861
COVID-19,1953.935940263945
COVID-19,2893.336355664693
COVID-19,647.3731765476856
COVID-19,4957.514942341035
COVID-19,2762.568566442171
COVID-19,5622.04945078677
COVID-19,5705.898651506841
COVID-19,3607.4862837290843
COVID-19,2716.3047245342987
COVID-19,5850.509169999837
COVID-19,2513.646669392003
COVID-19,2132.2957058660386
COVID-19,2491.114920228962
COVID-19,4110.623092756131
COVID-19,2978.847915087901
COVID-19,2397.215401018858
COVID-19,3509.6302451769607
COVID-19,3870.076616811409
COVID-19,3365.5394355533763
COVID-19,1703.1871233667096
COVID-19,2414.9341279998625
COVID-19,6335.882999902873
COVID-19,2700.2231921068405
COVID-19,938.7997607580211
COVID-19,3637.555870790448
COVID-19,2956.7293038126095
COVID-19,2108.919755223594
COVID-19,632.1356242041471
COVID-19,4218.39161141809
COVID-19,2160.1849575576434
COVID-19,2885.3807260652425
COVID-19,2849.797425118562
COVID-19,6390.68944933959
COVID-19,3544.740581589327
COVID-19,1720.8110262880662
COVID-19,2678.4592938498513
COVID-19,4183.0416307510395
COVID-19,2114.249987796337
COVID-19,2271.49565704911
COVID-19,1279.6531959094582
COVID-19,3601.356449573775
COVID-19,368.7268618381025
COVID-19,2140.633883134026
COVID-19,4365.941839232618
COVID-19,2142.5282648986918
COVID-19,1860.3285543156414
COVID-19,945.8211873413964
COVID-19,4225.322654211035
COVID-19,2479.932773612568
COVID-19,2876.6265963550118
COVID-19,4015.231793125955
COVID-19,4221.102629603863
COVID-19,6993.805006223579
COVID-19,4615.426745490504
COVID-19,6476.532700835367
COVID-19,4152.869854942353
COVID-19,3042.3703558230623
COVID-19,3690.1888122497207
COVID-19,3329.454743352956
COVID-19,2221.788994297558
COVID-19,2756.018611573832
COVID-19,4253.072051189658
COVID-19,7546.4142779440235
COVID-19,5552.362636273675
COVID-19,3798.021013727951
COVID-19,4016.6607377992755
COVID-19,2211.80596256451
COVID-19,5335.089011156369
COVID-19,4443.89399447421
COVID-19,1205.001158254621
COVID-19,5564.941464878351
COVID-19,2775.754820158552
COVID-19,1724.0622762586952
COVID-19,1249.5135725785262
COVID-19,3020.87656551672
COVID-19,2605.9666337719914
COVID-19,2976.42453336524
COVID-19,6770.245842815771
COVID-19,1991.792247799186
COVID-19,6003.880197995175
COVID-19,3621.759442508336
COVID-19,1167.4142141989457
COVID-19,1967.209130756649
COVID-19,3746.731547751419
COVID-19,6385.01573783051
COVID-19,1612.941279892074
COVID-19,3932.2537065118463
COVID-19,3293.046060003481
COVID-19,4603.450376930112
COVID-19,4703.649680042386
COVID-19,2512.3102078055213
COVID-19,3545.341933455069
COVID-19,1671.6920842051225
COVID-19,4529.217730116341
COVID-19,3369.7138259640715
COVID-19,1205.4020542732426
COVID-19,4722.79066565022
COVID-19,2851.6056058966387
COVID-19,4250.316965941245
COVID-19,2633.875031091513
COVID-19,4942.0687989868675
COVID-19,474.1840261507164
COVID-19,3548.476846907959
COVID-19,5066.617831049301
COVID-19,2147.928459932665
COVID-19,2592.6973296691785
COVID-19,3456.192911264667
COVID-19,4422.754384790381
COVID-19,3973.364470428675
COVID-19,4047.5344889686944
COVID-19,1377.8902626039312
COVID-19,5107.382781660643
COVID-19,2680.1355718805976
COVID-19,1164.032863545932
COVID-19,4839.506637525049
COVID-19,312.27300886593474
COVID-19,4024.479046799438
COVID-19,4379.733980795723
COVID-19,2769.7938442178356
COVID-19,2711.3390321516686
COVID-19,1546.7351979607863
COVID-19,1106.323732514339
COVID-19,3524.6399064166394
COVID-19,2419.159701585288
COVID-19,4022.9849128836277
COVID-19,1834.119862767245
COVID-19,1814.1073839498774
COVID-19,1285.3470819565684
COVID-19,3576.404770998621
COVID-19,571.8074977445456
COVID-19,3076.211022107743
COVID-19,2039.8849528029962
COVID-19,3190.2118113878646
COVID-19,1094.0412061466575
COVID-19,4793.35008537921
COVID-19,984.4213617564894
COVID-19,2782.3226242982614
COVID-19,4025.841626229222
COVID-19,578.3329689494491
COVID-19,4532.042096739268
COVID-19,1891.40709135858
COVID-19,6399.8586502616845
COVID-19,3566.639879640667
COVID-19,1079.0407323859297
COVID-19,5274.105872002009
COVID-19,2454.8333150937183
COVID-19,3799.59590816455
COVID-19,4854.7725837651515
COVID-19,4255.535863161836
COVID-19,2113.994517761491
COVID-19,4573.026061141545
COVID-19,4038.019191867793
COVID-19,5443.199715344115
COVID-19,4940.816579626887
COVID-19,3038.43021650512
COVID-19,2243.0678765704497
COVID-19,3586.6095495182817
COVID-19,3047.552586305674
COVID-19,727.651517787358
COVID-19,4260.361347712899
COVID-19,2918.5157593664085
COVID-19,3407.8520084401907
COVID-19,2003.0751824983229
COVID-19,3301.0677628085996
COVID-19,2380.220109680516
Opacité Pulmonaire,5752.650629372653
Opacité Pulmonaire,3209.0735785403913
Opacité Pulmonaire,4441.630856829918
Opacité Pulmonaire,2614.1671980352266
Opacité Pulmonaire,2933.711250795841
Opacité Pulmonaire,3498.0218377312076
Opacité Pulmonaire,3962.8123159238453
Opacité Pulmonaire,4126.991534447729
Opacité Pulmonaire,2438.2552778043123
Opacité Pulmonaire,2904.3773127149066
Opacité Pulmonaire,4353.457977563592
Opacité Pulmonaire,3109.1381788946537
Opacité Pulmonaire,2787.58259969716
Opacité Pulmonaire,5266.316662477721
Opacité Pulmonaire,3349.0916519855878
Opacité Pulmonaire,2481.2672550382536
Opacité Pulmonaire,2556.6313486700083
Opacité Pulmonaire,3675.940351287886
Opacité Pulmonaire,3133.566903391502
Opacité Pulmonaire,1937.818342538441
Opacité Pulmonaire,1723.0944907033677
Opacité Pulmonaire,6664.710320993785
Opacité Pulmonaire,5666.612441411406
Opacité Pulmonaire,3345.252916593254
Opacité Pulmonaire,3204.276603182673
Opacité Pulmonaire,2488.211645487137
Opacité Pulmonaire,3913.1795213509404
