AE 1,AE 2,AE 3,label
-0.810928,0.52229077,1.4153224,COVID
-0.44600895,0.3468294,1.2124548,COVID
0.8036441,0.79556334,3.5898874,COVID
-0.1114247,1.2761232,1.4521352,COVID
-0.04877739,0.018633649,1.9178497,COVID
-0.48013583,1.3033315,0.5340032,COVID
-0.6620091,0.68985045,0.6748046,COVID
-0.15383404,1.0815054,1.9330366,COVID
0.009904642,1.4393636,0.818132,COVID
-1.2267896,0.34622848,-0.13533428,COVID
0.7733466,1.0349085,0.9726698,COVID
-0.2124245,0.43993676,0.9654574,COVID
0.74193496,-1.2532791,-0.382176,COVID
0.08432561,1.4493214,2.158129,COVID
-0.38421285,1.8065596,2.3188224,COVID
-0.7251362,-1.2597042,1.769513,COVID
0.49581295,-0.0776162,1.9816395,COVID
-1.2072417,1.6858634,0.6486902,COVID
-0.40187445,0.5786857,0.92799723,COVID
-0.018500578,2.4842298,-0.04122875,COVID
-0.9073803,1.8159386,1.443157,COVID
-0.20619111,-0.30342513,-0.2102671,COVID
-0.4747887,1.528454,0.4288259,COVID
0.8733899,-0.50925076,1.9843782,COVID
0.3472682,-0.51195073,0.636208,COVID
-0.45009395,1.3165617,2.0714064,COVID
-0.91652155,0.82007307,0.98280054,COVID
-0.2692603,0.18172611,0.09956431,COVID
-0.5247113,1.6364253,-0.31220818,COVID
0.4576084,1.162656,0.2503371,COVID
0.3438478,-0.15302153,-2.2777016,COVID
-1.3785976,0.49600554,2.0727654,COVID
-0.91558194,0.4453637,1.9129565,COVID
-1.0102332,1.4269831,0.5793421,COVID
-1.8587587,-0.62342244,-0.4718321,COVID
-0.2337005,1.3239243,0.53356737,COVID
-0.26326367,-1.4327072,-1.4809405,COVID
-0.32847616,1.6840848,0.6229705,COVID
-0.63101584,-1.0888362,1.4772017,COVID
0.31361368,-0.6488153,0.22074336,COVID
-0.44171387,0.7022138,1.5024996,COVID
-0.27669498,0.20906407,-0.2428343,COVID
-1.0615883,1.3770443,0.15659085,COVID
3.0483828,0.9464105,-0.73804486,COVID
-0.6686586,0.11146162,0.524124,COVID
-0.15284434,0.15790412,0.22291324,COVID
0.122041896,-0.30877572,2.8192182,COVID
7.595248,2.2504807,-1.0897319,COVID
-0.86355984,1.6256951,1.0572382,COVID
-1.5906053,-0.018025964,4.418645,COVID
0.26580262,-1.1569434,3.721457,COVID
-2.7042322,-0.76605934,0.6275805,COVID
-0.42693236,0.409621,1.6048621,COVID
0.4734447,0.14764856,1.1057838,COVID
-0.16685763,-1.2278676,0.89243716,COVID
-0.19545539,0.91846466,1.6175231,COVID
-0.25973743,0.4069637,0.9708018,COVID
0.3714292,0.13820083,0.68180907,COVID
-1.1428549,1.050521,-1.2668785,COVID
-2.0307715,1.0396305,0.7772337,COVID
-0.5451618,0.12462377,1.2809573,COVID
-2.1118696,1.0601275,0.14894468,COVID
-0.6913796,1.2476062,0.8380671,COVID
6.013378,0.50792724,-2.06864,COVID
0.7936465,0.43610454,0.15461856,COVID
-0.7251362,-1.2597042,1.769513,COVID
-1.403148,1.2815933,2.4284549,COVID
4.0219483,0.85945785,-1.6983824,COVID
-1.4147688,1.3672765,0.4446509,COVID
0.7155815,1.6566147,1.7028811,COVID
-1.5996484,0.66066754,1.861779,COVID
-0.9535448,1.167508,0.415657,COVID
-0.38549653,1.0315902,-0.16264182,COVID
-0.2843921,0.29118544,1.4008181,COVID
-0.22384374,-0.5453487,-0.18694437,COVID
-0.8224693,3.5001311,1.1497244,COVID
-1.5363126,0.21815245,0.6342793,COVID
-1.8738304,-0.8298393,-0.3026205,COVID
0.94437397,0.8887639,0.08718992,COVID
0.14808081,0.8121765,1.1768557,COVID
0.8863547,1.3890394,2.2092166,COVID
0.51970965,-1.3030533,-2.213162,COVID
-1.0053409,-1.8698412,0.53668404,COVID
2.3530273,1.1184701,0.76345575,COVID
0.59783596,0.829904,2.1110659,COVID
-0.11297087,1.8311001,1.305594,COVID
-0.44854322,2.3744352,0.5587041,COVID
-0.4111139,1.2576504,0.44007653,COVID
0.79455906,3.1336403,2.6010263,COVID
0.549792,1.5637046,0.5173835,COVID
0.12576821,2.4883325,4.200073,COVID
-1.184387,1.2351289,1.2627491,COVID
-0.5709286,0.9857761,1.544762,COVID
0.4589208,-0.7716709,2.5888836,COVID
-0.40705198,1.2130556,0.1375849,COVID
-1.1247317,2.1819723,2.40711,COVID
0.4362363,1.0386871,1.1289726,COVID
-0.63347614,1.949023,0.9202066,COVID
-1.267896,0.09140298,2.9411924,COVID
0.12740007,1.563108,0.9034606,COVID
-1.1752979,0.8120287,1.6473298,COVID
-1.9413444,1.017326,1.314441,COVID
-1.352186,-0.53608507,0.2772331,COVID
-1.1620189,0.7283238,3.0433788,COVID
0.71440613,1.7464157,0.6753292,COVID
-0.8162421,1.9033911,0.20196018,COVID
3.7872086,-0.7846233,-1.4117165,COVID
-1.764001,-1.6909671,1.4649879,COVID
-0.5148793,0.16371885,4.2799244,COVID
-1.4976639,-1.3442229,1.2043611,COVID
-0.32196102,2.4823463,1.6390302,COVID
-0.16975991,-0.042583957,0.25941023,COVID
-0.6088071,0.7571816,0.92503554,COVID
0.59200895,-0.7556015,-1.9493928,COVID
0.40720218,-0.47363484,-0.1583204,COVID
-0.9885407,1.8716564,1.4654652,COVID
0.23296885,1.6127073,1.4225339,COVID
0.17705537,1.7628635,1.9901103,COVID
-0.3550658,0.6009872,1.2562882,COVID
-1.3556529,-0.9512332,1.4359549,COVID
-0.87028575,0.91151804,0.41705734,COVID
-1.1759133,0.7683728,2.802775,COVID
0.22882129,1.8364986,1.6416929,COVID
-1.6501819,-0.20472796,0.61226386,COVID
-0.16800933,0.270317,1.4680805,COVID
-1.7577101,0.19342542,2.4396787,COVID
-0.5503515,1.2312832,0.41451222,COVID
4.6635103,0.17317334,0.616275,COVID
1.1083676,0.68275106,3.1550527,COVID
4.927656,-0.19461706,-2.1921556,COVID
0.3377907,1.9780993,0.35299775,COVID
0.49417844,1.3162382,0.52264744,COVID
-1.6120886,1.0121638,0.24414867,COVID
0.10213643,1.9161819,1.2501134,COVID
-0.18269818,-0.03497435,0.66668195,COVID
-0.716169,-0.75490326,0.73414207,COVID
-0.94315946,-0.6682937,0.6971714,COVID
1.134316,1.8566095,3.8983715,COVID
-1.2313781,0.97753286,0.5573871,COVID
-0.8431132,1.3493363,0.6288678,COVID
-0.1912078,1.070819,1.855018,COVID
0.6796431,-1.5028244,0.2643896,COVID
-1.2312943,0.9696915,1.4172813,COVID
-0.3210112,1.0527269,1.3275483,COVID
0.51516914,-0.07551628,1.7435328,COVID
-1.7886435,2.047167,2.41718,COVID
-0.16308478,-0.4560638,-0.54862577,COVID
-0.14421318,-1.3717964,-0.17713621,COVID
-0.8308718,1.518343,1.8915397,COVID
-0.9054097,0.46311438,1.3897078,COVID
-1.5171635,0.57561827,3.598264,COVID
-1.1147758,1.6140954,0.47343373,COVID
-0.29606983,0.2290323,1.9980661,COVID
-2.1813574,0.7747575,1.5014787,COVID
0.6846849,-0.44305265,-0.826739,COVID
-0.8074515,1.362004,1.4920609,COVID
-0.30484334,2.0407023,0.5909992,COVID
0.48252726,0.6483496,1.9585947,COVID
0.41072807,3.2996829,1.335706,COVID
-0.4312424,1.2962272,-0.08327787,COVID
-0.8214009,0.18834187,1.0469294,COVID
-0.86073565,1.9093217,1.126363,COVID
-1.0365934,0.9020939,0.5496584,COVID
-0.11905047,0.75801116,0.3907621,COVID
-0.5879012,-0.030863106,3.301668,COVID
-1.5363704,1.9521475,2.5502722,COVID
0.90334797,1.0043284,1.250776,COVID
-0.5611173,-0.058297195,2.733707,COVID
-0.48915985,0.30553663,0.777043,COVID
-0.79289323,-0.31399816,-0.065480255,COVID
-0.32340685,0.61814564,3.2232902,COVID
-0.763826,1.2059461,-0.49064827,COVID
-0.6724032,0.06895004,0.16367683,COVID
1.9704677,0.7310173,0.74191433,COVID
-0.77526087,1.2700897,1.1374364,COVID
0.26580262,-1.1569434,3.721457,COVID
-1.1136047,1.1384856,1.7868819,COVID
0.5988425,1.6704893,1.1484903,COVID
-0.30912238,1.2274343,1.7919614,COVID
-0.6634711,-0.39238203,0.1507968,COVID
-1.4278035,0.96702033,1.1502061,COVID
0.08526009,-0.17689222,-0.28759465,COVID
-0.21568261,0.19363205,2.641301,COVID
-0.51390177,-0.58209187,2.6722806,COVID
-2.5177865,0.9911476,2.8388631,COVID
0.33945495,0.87001973,1.3334972,COVID
-0.15065932,2.6177475,1.5039816,COVID
-0.7443478,0.98417693,1.2915709,COVID
2.6615217,-0.82553595,-1.5367048,COVID
-0.050330464,0.15641257,1.6280437,COVID
0.098112,1.1964369,0.5050617,COVID
-0.86354285,0.04578884,2.050902,COVID
-1.5160916,0.962861,0.6567616,COVID
-1.6292161,-1.2308255,-0.1295142,COVID
0.8222979,0.79235774,1.0183675,COVID
0.5878087,0.98924005,0.49591005,COVID
0.08370637,1.621782,1.3670858,COVID
-0.19738401,1.9093176,3.721025,COVID
-1.3892251,0.5679664,0.7469149,COVID
-1.4495128,-0.17532368,1.4242443,COVID
0.14195599,-0.08128075,0.5262113,COVID
-0.7788358,1.0120971,0.81854844,COVID
-0.59724015,0.029213026,-1.1685747,COVID
-0.44361004,-1.107142,2.7991965,COVID
-0.11482011,-0.7210843,2.0243537,COVID
-1.4397662,0.43209505,-0.10440879,COVID
-1.340721,1.6638482,2.1647701,COVID
0.49017477,1.510111,0.9610899,COVID
-0.20192881,1.9109061,1.5389714,COVID
0.504543,-2.1372056,4.987306,COVID
-0.25823188,1.102209,0.71863455,COVID
-0.2109908,1.6816514,2.200417,COVID
-0.2853101,-0.11168997,0.6669929,COVID
-0.38598454,-0.0155707,1.1960821,COVID
-0.34939846,0.37488174,2.1438944,COVID
5.535124,-1.1523899,-0.28775403,COVID
0.22035119,3.3152838,1.9378725,COVID
-1.070309,1.3072674,0.5392013,COVID
-0.0044739023,-0.18489332,0.4829927,COVID
-1.2756239,-0.102216706,0.28916007,COVID
0.13146792,1.1414562,-0.49775246,COVID
-0.5250151,0.22844048,0.5727383,COVID
0.5513175,2.8690903,1.6912673,COVID
-0.12969016,0.9102835,-0.61713964,COVID
-1.2822922,1.0470431,2.5664508,COVID
-1.103748,1.6192449,0.48142332,COVID
-1.233044,0.53683954,0.46286833,COVID
-0.8362656,-1.6652232,3.1823606,COVID
-0.08076517,1.3561821,0.90854067,COVID
-0.6306268,1.8796312,1.9832844,COVID
-2.2288227,1.2431922,-0.11312718,COVID
-0.22029595,1.4859556,0.11346259,COVID
2.1041057,-3.8987865,0.4018432,COVID
0.12307581,1.9007982,0.49882233,COVID
0.71660036,1.0135198,-0.4364761,COVID
0.83209884,-2.071104,0.15380007,COVID
0.17043278,1.420406,2.463848,COVID
-0.7679084,-0.7731173,2.7965426,COVID
-0.7550125,-0.6239851,0.11584399,COVID
-0.44544694,0.59785575,-0.5632253,COVID
-1.7925113,0.1287061,-1.0783236,COVID
0.09677893,3.0834327,1.7855347,COVID
-0.36718813,0.48990637,2.1602952,COVID
-0.6121706,-0.26654667,1.7400398,COVID
0.038932253,-0.41054082,0.23354667,COVID
8.556467,0.52585316,-3.8290372,COVID
-1.5349829,1.540338,0.9815305,COVID
0.7122046,-1.7243457,-0.39709628,COVID
0.40003577,0.79382986,0.22110683,COVID
-1.2426367,0.3509227,1.7568529,COVID
-0.6916787,0.94669664,2.5544121,COVID
-1.8765906,1.1906173,0.9964537,COVID
-1.2147201,0.59682596,-0.18947086,COVID
0.29827416,1.8712188,0.5759867,COVID
-0.24886598,0.57658935,-0.5535255,COVID
1.3489052,0.9375346,0.889745,COVID
8.149621,0.9439594,-2.1487958,COVID
0.4348582,0.20618694,1.4812319,COVID
0.76967305,0.2020245,2.0450354,COVID
-1.0371209,-0.20515631,1.9378438,COVID
-0.9392803,0.34427267,1.0582746,COVID
-1.4525408,1.9071788,2.0556831,COVID
-0.09802993,-0.58097714,0.057457536,COVID
-0.5069051,0.64183974,1.46426,COVID
-0.31648317,1.2087247,1.1936443,COVID
-1.0111625,1.3834668,1.340042,COVID
-2.918915,-1.4703995,1.5706354,COVID
1.1274332,0.82291996,0.8617635,COVID
0.06378408,1.4846543,1.351951,COVID
-0.53352386,0.69176966,0.044824608,COVID
-0.05922896,0.18408735,1.1137487,COVID
10.598068,0.14638098,-2.4916909,COVID
-0.10212338,0.76036894,-1.2048247,COVID
0.5655655,0.51541543,-1.6064475,COVID
1.3205521,-1.6472814,1.6770612,COVID
-1.0478963,-0.30942756,-0.24506435,COVID
1.108991,0.5361981,1.2199322,COVID
-1.0253026,0.30067965,1.6329459,COVID
-2.1761475,-0.8584334,-0.05721151,COVID
0.93858427,-3.0223532,-1.0642638,COVID
-1.0097011,-0.0589267,1.2594079,COVID
-1.0685477,1.8854295,1.5244118,COVID
0.9879297,-0.8289066,2.20284,COVID
-1.0051802,1.3856822,0.7813203,COVID
0.07928761,-0.40183705,0.72796315,COVID
-0.68308693,0.5809285,0.9207386,COVID
-0.5475838,0.11191249,0.16661379,COVID
-0.11562814,-0.26396704,0.30386162,COVID
-1.2160103,0.69869834,-0.35965544,COVID
-0.48791394,1.1787386,1.7110407,COVID
-1.3783432,-1.4736037,-1.702251,COVID
-0.47248486,0.94445914,0.15573815,COVID
0.6120072,-1.449427,-1.5881078,COVID
-0.03944568,1.5090104,1.6734043,COVID
0.46610793,0.2856957,0.9097764,COVID
-6.1427546,-0.53187835,-1.3182935,COVID
-0.049725074,0.10069056,0.3040613,COVID
-0.20722334,-1.6514622,2.3660018,COVID
0.35929546,-0.60038656,0.21071285,COVID
-0.15725394,0.7378557,-0.046603166,COVID
-0.3810777,1.6658428,0.35879773,COVID
5.7679234,-1.0881826,0.6945651,COVID
1.0410802,-2.7166305,-0.80099326,COVID
-0.72852033,1.1455017,0.21075565,COVID
-1.7184622,-1.0262707,0.7678244,COVID
-0.8790651,0.3332529,1.4610025,COVID
-0.34728405,1.8493742,0.45114714,COVID
0.9368147,2.5345666,2.5718172,COVID
-0.042409834,-0.79234487,1.4734172,COVID
0.34545022,0.7852685,1.9924995,COVID
0.6275193,0.76578224,0.27195624,COVID
-0.045974266,1.0507388,0.7866568,COVID
-0.7595296,1.329057,0.8691701,COVID
-0.09716165,1.3545817,1.3616967,COVID
-0.34747812,-0.6516194,4.6332607,COVID
-0.60468954,-0.80664814,2.3116817,COVID
-0.7273838,1.6615822,0.21130651,COVID
7.520952,1.5592856,-1.8421602,COVID
1.0756608,-0.06769234,-0.47772938,COVID
-1.5105993,-0.17115279,1.6588567,COVID
1.8307424,-0.6606156,2.8055356,COVID
0.044520237,1.4041139,2.3670995,COVID
-0.94840926,0.06709254,0.8353913,COVID
-0.65274054,1.3302393,0.6409468,COVID
-0.7657011,0.33877707,1.2835741,COVID
-1.7291626,0.21938202,0.23789996,COVID
0.22415324,2.9250975,1.9308969,COVID
-0.13550171,1.2186898,-0.099074215,COVID
-0.4215431,-1.5339094,-0.85558945,COVID
-0.76094514,1.2797033,-0.12421667,COVID
-1.0420808,0.19602887,0.8419707,COVID
0.37801442,-1.1899436,0.46560663,COVID
-0.11590795,0.47651958,1.4443651,COVID
-0.49110952,0.51897645,0.61347663,COVID
0.60186327,0.3848611,-1.5920116,COVID
0.04832695,0.83753073,0.091578655,COVID
-0.2912367,0.17561741,1.0782461,COVID
-0.1722739,1.4422032,1.3682516,COVID
-0.55009264,0.2620648,1.2375431,COVID
-0.37499112,0.841484,0.59635353,COVID
-0.4459632,1.9155334,1.777716,COVID
-0.26268524,1.5557588,0.9710111,COVID
-1.3178787,0.097268395,1.6146547,COVID
-0.45874718,0.9021931,0.9441299,COVID
-0.21264754,0.45931405,1.9950615,COVID
0.25243327,0.40941024,2.1013973,COVID
0.052823003,0.88365465,1.4676151,COVID
-2.421948,-0.6273146,0.5326753,COVID
-0.045010995,0.8326916,2.620605,COVID
0.82699496,-2.1442897,-0.5701269,COVID
0.80291724,-2.7696035,0.23701501,COVID
0.22362387,1.1558026,1.7076274,COVID
-1.0806508,1.2297838,0.3596523,COVID
1.1053802,-1.8861096,1.8446422,COVID
-1.9209176,-0.23800452,1.9591471,COVID
-0.69534206,1.6702899,0.25146708,COVID
-0.15643519,2.6698453,3.0401301,COVID
-2.9286945,-0.77919,-0.43826306,COVID
-1.4187232,0.61104643,0.9311175,COVID
0.42221832,-0.8526579,0.10921367,COVID
0.40484357,-0.42024893,2.4736323,COVID
-1.443821,-0.4016297,1.8152837,COVID
0.8002904,-2.3211405,-1.3686895,COVID
-1.2050508,1.3397356,0.698409,COVID
-0.9858784,1.5303636,0.18584192,COVID
-0.9300088,1.5330724,1.2804273,COVID
6.7590666,1.268091,-1.1319178,COVID
-1.2557815,-0.39459795,1.9800805,COVID
-1.3063328,0.043727085,3.05998,COVID
-1.0696131,0.9440854,0.31884664,COVID
-0.73593134,0.77069944,0.012019031,COVID
-0.4218155,-0.79477733,0.050503433,COVID
0.052514233,0.35094774,0.20372683,COVID
0.039894823,1.6957285,0.32451367,COVID
-0.76159686,1.1902877,1.0502517,COVID
-1.0380142,0.6041278,0.6417396,COVID
-0.29514378,1.7075881,1.2984554,COVID
-1.1123884,0.6252915,1.9969903,COVID
0.5590571,0.4513927,1.1076113,COVID
-2.817364,2.092425,0.7034461,COVID
-0.86090463,-1.0903839,0.6302283,COVID
-0.018538449,-0.8479894,0.36870223,COVID
8.121354,1.467293,-6.138767,COVID
-0.79780245,1.577571,0.57701397,COVID
-0.9758454,-3.84223,1.2883385,COVID
-1.166843,-0.024214521,1.636165,COVID
-0.18621553,-0.05690807,0.78325915,COVID
-1.7660763,1.1233892,2.070029,COVID
0.02394041,1.3822848,0.5401905,COVID
-2.428755,-0.11832614,1.2139523,COVID
-0.66161984,0.22692911,1.2678535,COVID
-0.3523915,1.7433108,0.50556344,COVID
-0.5994972,1.8338078,1.0707997,COVID
-0.6876415,0.39605016,0.4078327,COVID
0.87539184,-2.4541993,-0.16966781,COVID
-0.59941816,-0.3283568,1.8724117,COVID
-1.7979609,-0.5126428,-0.8852864,COVID
-1.5301675,0.86427355,1.2776185,COVID
0.007998005,0.45104063,-1.0752875,COVID
-1.059141,0.88735324,1.0059855,COVID
-1.130401,1.0006766,0.9386926,COVID
-1.0768931,0.41091657,2.6226997,COVID
7.4051733,-0.81364506,-0.549776,COVID
-1.3293506,0.73450124,2.0903637,COVID
0.5388953,0.012078293,1.2593688,COVID
-0.112607226,1.0520314,-0.553981,COVID
0.008388247,0.8158204,2.8426385,COVID
-0.97312886,0.6024293,0.58818144,COVID
0.25360322,0.2723962,4.180342,COVID
-0.81577396,0.81598806,-0.13223848,COVID
-0.4778786,0.6011915,0.8974402,COVID
-0.033111747,0.25656992,1.2732553,COVID
0.41323367,1.2271615,0.3282346,COVID
-1.1808561,2.0320284,2.4418573,COVID
-3.2822204,-2.6561327,-3.116589,COVID
-0.15629794,-0.6617057,0.44257677,COVID
-0.006697353,0.5488627,0.49427593,COVID
-2.459594,-0.8346243,-0.99382395,COVID
-0.69039047,1.1650299,-0.022108495,COVID
-0.6998576,1.3344514,0.59528947,COVID
3.9104002,-1.5734328,-3.5217927,COVID
-0.6735901,3.034578,4.119529,COVID
0.18682052,2.006326,1.8794618,COVID
-0.4628192,0.9179027,3.0504994,COVID
0.07616384,-0.85906905,0.09975921,COVID
-1.0959653,1.1237414,0.9380459,COVID
0.5988841,0.368447,-1.3589549,COVID
-1.4421405,1.1364202,-0.41346002,COVID
-0.7808904,-0.64675677,4.818496,COVID
0.009749617,0.60126513,1.4693264,COVID
0.07020818,1.1157773,0.62662596,COVID
0.2289744,-0.009220973,1.7624843,COVID
0.8156031,1.6085958,1.0172592,COVID
-2.3386488,-0.12960047,0.32991737,COVID
-1.1335669,1.1925199,2.6580243,COVID
-1.7126427,1.1947523,0.23019764,COVID
0.48815024,-1.1764607,0.27383283,COVID
-1.2912453,1.076553,0.55447507,COVID
-0.32733926,0.6747313,1.2219048,COVID
-1.5029138,0.47661948,1.1493214,COVID
0.97664374,-2.6934292,-0.22943768,COVID
0.77740717,0.8087825,1.8445653,COVID
-0.18405798,-1.2592515,0.28623077,COVID
-0.4089557,0.96119493,1.4875382,COVID
0.038970266,1.9189265,0.2533152,COVID
0.18817309,0.7397311,-0.05035793,COVID
-2.5511055,0.3834501,1.9356397,COVID
-2.378213,-1.1908916,-0.2934425,COVID
-0.57474715,1.2193197,1.5318701,COVID
-0.08577116,0.4834894,1.6025904,COVID
-0.640679,1.7731526,2.0420778,COVID
-1.5677522,3.440661,2.5198705,COVID
-2.685162,-2.7376788,-0.25397903,COVID
-1.2955445,1.0325704,0.24326274,COVID
-1.6753912,0.003289491,1.9076935,COVID
-0.57292295,0.12970394,1.4380562,COVID
-0.31837794,0.13103345,1.0439177,COVID
-0.27461037,4.902373,2.7600396,COVID
1.1986452,-2.876073,-0.39361984,COVID
-1.1832649,0.054084808,0.6895759,COVID
-1.073722,0.6418904,1.5199047,COVID
-0.6896864,0.82450736,0.51580685,COVID
-0.028981712,0.85435164,3.6375382,COVID
-1.0188935,0.28482687,1.1930166,COVID
-1.6039963,0.6148416,0.3885932,COVID
-2.1102757,0.9518562,1.9184018,COVID
0.1736081,0.36701524,3.208929,COVID
-0.02328584,0.94008166,1.7677855,COVID
0.5246626,2.6937633,2.6919348,COVID
-1.9398161,1.333669,0.7118096,COVID
-1.4298953,-0.17312188,0.93868226,COVID
-1.4641902,1.621428,1.6637201,COVID
-1.640203,0.38533074,0.28836524,COVID
-0.57547754,2.091206,1.38596,COVID
0.55315524,-1.2924272,0.10229141,COVID
-1.533193,1.7093434,0.77506864,COVID
-0.7731361,0.8272136,1.3202093,COVID
-0.4524049,0.90032876,2.9331338,COVID
-0.53052753,-1.464217,2.6036482,COVID
-0.9700267,0.045538917,1.132432,COVID
-1.3343303,-0.08662018,2.3281603,COVID
-0.3185502,1.1077471,-0.369118,COVID
-1.7921902,-0.042580456,0.8816818,COVID
6.969711,2.7373486,-0.95959556,COVID
-0.5178075,0.20633613,1.4012699,COVID
-0.51355606,0.8350346,2.2032475,COVID
-0.43469855,1.5534765,0.9588502,COVID
0.654867,-1.1047366,-0.20276701,COVID
-1.3500112,0.42017102,1.1921622,COVID
0.09929225,0.7712717,-0.5560388,COVID
0.11925426,1.5788735,1.0142411,COVID
1.459705,0.72212124,0.12714326,COVID
-0.6033779,0.8863688,-0.87801117,COVID
-0.704165,-0.107322484,1.7063648,COVID
-0.67198265,0.38417745,2.3949807,COVID
-0.74752325,-0.3368863,1.667172,COVID
0.51474124,-1.5998542,-0.253009,COVID
-0.4731473,0.81945527,3.8680794,COVID
-0.2618841,-0.33076382,-0.17174834,COVID
0.5330788,1.328155,2.0513825,COVID
1.9314772,-0.23282792,-2.2723248,COVID
-2.0804334,-1.2430397,-1.2165043,COVID
-0.15350059,2.1012285,0.07583376,COVID
-1.3047353,3.3591805,0.50805897,COVID
0.15832417,-0.4443031,0.06634671,COVID
-0.6535114,0.53164065,0.046168797,COVID
-0.8757769,-0.010266647,2.57644,COVID
0.5816352,0.9919052,1.654085,COVID
-0.8985479,0.7751509,-0.26806444,COVID
1.7103089,0.22809318,1.634115,COVID
-1.1019431,1.1530111,3.4668038,COVID
0.26981822,3.5564425,1.9080399,COVID
0.018337023,-0.35448408,2.6715624,COVID
-0.51249653,0.58109707,2.8566985,COVID
-1.2909166,1.1364107,0.30276,COVID
-0.6290179,1.1888489,1.4039853,COVID
0.66527325,0.39477366,-1.3692478,COVID
-0.3477435,-0.31139255,1.3357263,COVID
-1.1262435,0.7344952,4.1025105,COVID
-1.9277419,1.1519566,0.9690967,COVID
-1.9276243,-1.7131152,1.6717032,COVID
-0.36688593,0.18405561,1.2011279,COVID
0.44039685,-0.20864977,2.2914348,COVID
-0.59685737,0.013194218,-1.1426824,COVID
0.98584324,2.2020183,3.659196,COVID
0.46518746,-0.86966,-0.029334672,COVID
0.2533587,0.45688844,0.8583157,COVID
0.98863536,2.0244095,3.240147,COVID
-0.8694257,1.0840884,0.5055594,COVID
-0.4631785,1.123196,-0.12798312,COVID
0.2988012,1.8000034,2.9473472,COVID
-0.89682055,0.34115738,1.2995687,COVID
-0.7663966,0.4666444,0.49865675,COVID
-0.15590271,-0.052103408,-1.241078,COVID
-1.2522564,0.20409231,1.6683624,COVID
0.63592947,-0.26805007,-1.8330129,COVID
-0.6780525,0.49364233,-0.37688708,COVID
0.091702476,-0.22625054,0.10160964,COVID
-0.40416119,0.72014385,2.2595348,COVID
-0.6989525,-1.0557652,2.0566883,COVID
-0.6857842,1.2523551,0.83535606,COVID
-0.37783334,3.0259035,1.6013186,COVID
0.7113571,-0.22166793,2.2242796,COVID
1.9775687,2.7438645,4.092806,COVID
-1.552384,1.1856945,0.5289574,COVID
0.26580262,-1.1569434,3.721457,COVID
-0.5724546,-1.0779871,1.7430359,COVID
2.3319247,1.2144535,2.4819949,COVID
0.68220884,2.038818,1.3195204,COVID
0.36339453,-0.1196025,1.8059902,COVID
0.8417688,0.9800412,2.977219,COVID
-1.6029059,-0.08916277,4.0134106,COVID
1.1912528,1.1510983,3.031495,COVID
-1.152886,0.13834383,5.7949047,COVID
-1.3498093,0.98448807,1.1051757,COVID
3.7250972,-1.0379279,-2.1739752,COVID
-2.737816,-0.10061245,1.1048628,COVID
0.17425449,-0.8928951,3.0106375,COVID
0.10408214,0.21219288,0.13883302,COVID
0.29264966,-0.69858474,0.50294054,COVID
0.32950336,-0.4594764,1.8276976,COVID
0.6177311,2.1188433,3.163444,COVID
-1.6265569,2.2092543,0.80742854,COVID
-1.5651065,2.4554646,2.3378406,COVID
-0.8565246,1.0580816,4.3102484,COVID
0.4238679,-0.021767363,0.66574836,COVID
0.77681434,-2.0757124,0.6440477,COVID
-0.035084214,1.4032737,1.0268909,COVID
0.007009249,2.125013,0.70259774,COVID
-0.76356715,-0.86471534,0.34389806,COVID
-0.5463603,0.9272469,1.5523496,COVID
-1.459648,0.540965,3.416292,COVID
-1.2089422,0.7374094,-1.3534358,COVID
-1.366861,0.9451328,-0.5091797,COVID
-0.4342164,0.7539258,-0.08023428,COVID
0.12689358,0.26724023,1.8048991,COVID
-0.1557227,0.14124176,0.33799157,COVID
0.09885427,2.1603544,0.65811646,COVID
0.17153946,1.9295218,2.012281,COVID
0.06552191,1.2719663,1.73671,COVID
-0.20317034,0.41428256,2.0198553,COVID
1.1634886,1.7088314,0.6693552,COVID
0.7578094,0.7527808,1.9232395,COVID
-2.3962018,2.3290188,0.20517266,COVID
-2.3913534,-0.6264708,0.49936247,COVID
3.0117378,-1.1198511,-1.24796,COVID
0.2030897,0.9553945,1.2413926,COVID
0.38712457,0.117901266,0.8486542,COVID
-0.10804163,-0.095579565,2.1313026,COVID
0.29738194,0.83847076,0.6717814,COVID
-0.30984047,0.40725857,1.5926502,COVID
-0.93857175,0.7725801,0.65264827,COVID
-1.21378,1.5543342,-0.14091635,COVID
-0.10115798,-0.040165827,2.0783124,COVID
-0.59194547,-0.8692144,4.554332,COVID
0.5135707,0.59482026,0.2434572,COVID
-0.5522805,-0.27625263,3.7601058,COVID
-0.5728598,0.50374913,-0.6794752,COVID
-0.30851293,1.1944574,1.0399728,COVID
1.3498793,1.9600624,1.568148,COVID
-0.50805813,0.9026898,0.14722028,COVID
2.295305,-0.59049517,4.187677,COVID
-0.3588803,-0.56453437,3.2625728,COVID
0.64706624,-2.2437484,-0.73907644,COVID
-0.08210586,1.2122235,0.6605503,COVID
0.2199864,1.5670571,1.2693639,COVID
-0.84494144,2.2465782,0.38195997,COVID
-0.44527236,1.5030594,0.503382,COVID
-0.25753194,-0.3820616,0.8659575,COVID
-0.9439974,0.93107444,0.7506047,COVID
-0.24833845,1.5888699,1.5455397,COVID
-0.07668552,2.1863592,2.7964602,COVID
